artistId,artistName,artistImg,artistChosen
3X458ddYA2YcVWuVIGGOYe,"Toni Braxton",https://i.scdn.co/image/ab6761610000e5eb89773feeaeff0e1cb4951d37,0
3qm84nBOXUEQ2vnTfUTTFC,"Guns N' Roses",https://i.scdn.co/image/ab6761610000e5eb50defaf9fc059a1efc541f4c,0
6eUKZXaKkcviH0Ku9w2n3V,"Ed Sheeran",https://i.scdn.co/image/ab6761610000e5eb12a2ef08d00dd7451a6dbed6,0
26VFTg2z8YR0cCuwLzESi2,Halsey,https://i.scdn.co/image/ab6761610000e5ebd707e1c5177614c4ec95a06c,0
4aUvbQAAA2SLQUH8ib96yn,"The Members",https://i.scdn.co/image/ab6761610000e5eb65b52ea688135ad18d24dfb4,0
0vYkHhJ48Bs3jWcvZXvOrP,"Patti Smith",https://i.scdn.co/image/20e52d0b168541016f901d9ec6d4f2a0e41f193b,0
04gDigrS5kc9YWfZHwBETP,"Maroon 5",https://i.scdn.co/image/ab6761610000e5eb288ac05481cedc5bddb5b11b,0
3dS8rLINyM7EYuMXryXJym,"Steve Harley",https://i.scdn.co/image/57912e095e4bb52389c7a17eeb164f25c7dfc25d,0
72X6FHxaShda0XeQw3vbeF,Slowdive,https://i.scdn.co/image/ab6761610000e5eb7511ff94be3a6b231e61007b,0
7pwjGKaqnfkvS7eQbHaqyH,Sparks,https://i.scdn.co/image/ab6761610000e5eb2ff19a172ce65cd60b400c01,0
0z4gvV4rjIZ9wHck67ucSV,Akon,https://i.scdn.co/image/ab6761610000e5eb2eaca212e5583dfda30ebd4d,0
085pc2PYOi8bGKj0PNjekA,will.i.am,https://i.scdn.co/image/ab6761610000e5ebc9ab8da6f7a3ce02f0b16fd8,0
7uMh23xWiuR7zsNkuNcm2G,MNEK,https://i.scdn.co/image/ab6761610000e5eb8aead61f68aba43ec002195b,0
0Y5tJX1MQlPlqiwlOH1tJY,"Travis Scott",https://i.scdn.co/image/ab6761610000e5ebe707b87e3f65997f6c09bfff,0
33EUXrFKGjpUSGacqEHhU4,"Iggy Pop",https://i.scdn.co/image/ab6761610000e5eb21e6d14c3d8aab9887380d00,0
3fWcIRZlzhMl2YNACMvHui,Paradox,https://i.scdn.co/image/ab6761610000e5eb93a0ff00720587983494e037,0
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,https://i.scdn.co/image/ab6761610000e5eb196f5af772aeb1bdd3a6be65,0
2txHhyCwHjUEpJjWrEyqyX,"Tom Odell",https://i.scdn.co/image/ab6761610000e5eb7e75420ae58cf25941cb2cd4,0
5338fdSzGNOFD4cxAxDTeq,"Aaron Carter",https://i.scdn.co/image/ab6761610000e5eb7282180bad17abc8b83495f0,0
1X0HaTcdkHW7LviblBiEeq,"Rosa Walton",https://i.scdn.co/image/ab6761610000e5ebc0c038e8fe31ae46ed87d6e7,0
0GF4shudTAFv8ak9eWdd4Y,"Kishore Kumar",https://i.scdn.co/image/ab6761610000e5ebc9ac92d87de28795c1c49730,0
2C1Pj5TMq8QjqbwQ4tmDtO,Punto40,https://i.scdn.co/image/ab6761610000e5eba839dac0f94473d3a8c1f2d3,0
5as8A4G47Ohu9NSWs3Je8U,"Asha Bhosle",https://i.scdn.co/image/ab6761610000e5eb7c6855a92b408b6f82f3e6d1,0
0fgYKF9Avljex0L9Wt5b8Z,"Echo & the Bunnymen",https://i.scdn.co/image/397489fba8899aa52cadb0f62662603f96065446,0
137W8MRPWKqSmrBGDBFSop,"Wiz Khalifa",https://i.scdn.co/image/ab6761610000e5eb4bdf6db5203f2a0e44002620,0
0du5cEVh5yTK9QJze8zA0C,"Bruno Mars",https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,0
7asJziUUF7bVlfuNCZdehH,"DJ RJ Bhadrak",https://i.scdn.co/image/ab67616d0000b273a1e412e19133ad64ee86ca6b,0
45eNHdiiabvmbp4erw26rg,ILLENIUM,https://i.scdn.co/image/ab6761610000e5ebe5cc7053f8117e6c144b1f09,0
2DxlS3lTLFIq70S7ap5H3y,Buzzcocks,https://i.scdn.co/image/ab6761610000e5eb76f279b22d38054624b66e23,0
4rjlerN21ygkIhmUv55irs,"The Jesus and Mary Chain",https://i.scdn.co/image/ab6761610000e5eb79d4757188e2405b5d283752,0
2mpeljBig2IXLXRAFO9AAs,Dido,https://i.scdn.co/image/ab6761610000e5eb87150e785bd32b08bf0ba550,0
3aVoqlJOYx31lH1gibGDt3,Babyface,https://i.scdn.co/image/ab6761610000e5eb0cb3db62f8e93e64357df3c9,0
07QEuhtrNmmZ0zEcqE9SF6,"Owl City",https://i.scdn.co/image/ab6761610000e5eb1e597cf8abddb78b3cc42aaa,0
3R2OMv8JpXLy6ZIW7Qxz59,"Usha Mangeshkar",https://i.scdn.co/image/ab6761610000e5eb22ea1b11aad92e2951985625,0
2ijWbN5KykTYiBoVmhzCTU,"Jagjit Singh",https://i.scdn.co/image/fd8f374ce79d829d92ef5448fd6239a438b0d5f4,0
4dpARuHxo51G3z768sgnrY,Adele,https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17,0
4a5cFa2gISG9QtjELLgYcZ,Sickflip,https://i.scdn.co/image/ab6761610000e5eb6a1b71c658d6aa53b556b416,0
0M2CO5ijP35MDhNwvpgxTV,"sped up nightcore",https://i.scdn.co/image/ab6761610000e5ebbe248c6ae624f09c3b7b275f,0
1yjuFciXmV3NaPCzwwHclC,"The Bucketheads",https://i.scdn.co/image/ab67616d0000b273c775772fa7bbd72e6565b85c,0
1wRPtKGflJrBx9BmLsSwlU,Pritam,https://i.scdn.co/image/ab6761610000e5ebcb6926f44f620555ba444fca,0
4lDBihdpMlOalxy1jkUbPl,Grey,https://i.scdn.co/image/ab6761610000e5ebf95d757415d11b4a0c5fef85,0
6GMYJwaziB4ekv1Y6wCDWS,"Soulja Boy",https://i.scdn.co/image/ab6761610000e5eba0b85051b7e8ea8c9739a87e,0
3cqeO3muWIW5uSmUDNCmyT,"Rekha Bhardwaj",https://i.scdn.co/image/ab6761610000e5eb1b8709e71a55317386d46e57,0
540vIaP2JwjQb9dm3aArA4,"DJ Snake",https://i.scdn.co/image/ab6761610000e5ebf2855e25f1d9c8a20bcc85ae,0
4nsD0AxhwNYicOOmCGwUd4,"Nagraj Panar Valtur",,0
3v4feUQnU3VEUqFrjmtekL,Faces,https://i.scdn.co/image/016b5ccee6aae8ff1701a3ba8ff183161a51f504,0
4t7bXPFEPe0pu1ozhdDLOp,"The Raincoats",https://i.scdn.co/image/ab6761610000e5eb4f8a3cbc7e1a3c8b2d95ee41,0
164Uj4eKjl6zTBKfJLFKKK,JVKE,https://i.scdn.co/image/ab6761610000e5eb9a72fa882a4f81aecd85d1fd,0
1SQRv42e4PjEYfPhS0Tk9E,"The Kinks",https://i.scdn.co/image/ab6761610000e5eb8f8013de1cd216cfdd7a4848,0
1FWl7I9wJpb7Bhhutef4Xe,"Taaruk Raina",https://i.scdn.co/image/ab6761610000e5eb4a2197f44b6ca569af2bbac5,0
6yxKWJK7XtaOMK2j9FXqSC,"SCXR SOUL",https://i.scdn.co/image/ab6761610000e5eb36654541d5f46fafc0fb1a5f,0
6Dd3NScHWwnW6obMFbl1BH,Daya,https://i.scdn.co/image/ab6761610000e5eb5ce25fd2eab762a8cee5d200,0
1SrtY5x33d2gF27chigCGg,"Johnny Thunders & The Heartbreakers",https://i.scdn.co/image/ab67616d0000b2737efb235509a7bb2b5273e6d0,0
4q3ewBCX7sLwd24euuV69X,"Bad Bunny",https://i.scdn.co/image/ab6761610000e5eb8ee9a6f54dcbd4bc95126b14,0
6KOqPxwfNAmZPkiCnDE9yT,"Joe Jackson",https://i.scdn.co/image/bb8fd83e52d0aacb2695f151a80eb4c383448376,0
22bE4uQ6baNwSHPVcDxLCe,"The Rolling Stones",https://i.scdn.co/image/ab6761610000e5ebd3cb15a8570cce5a63af63d8,0
5DxwUWyGp1uejyE80iJcn0,"Dhanunjay Seepana",https://i.scdn.co/image/ab6761610000e5ebd524a16fa2ee73856511c09b,0
4l8xPGtl6DHR2uvunqrl8r,CAN,https://i.scdn.co/image/ab6761610000e5eb5cf2f3f47eceb202e7166078,0
4R90PNicCsCsEoRm8XwiMS,"The Beat",https://i.scdn.co/image/0c79b47afe6209537d454305e74810986ad040d8,0
0wz0jO9anccPzH04N7FLBH,Low,https://i.scdn.co/image/ab6761610000e5eb4aaac870e3a8f1a8e5529dff,0
55Aa2cqylxrFIXC767Z865,"Lil Wayne",https://i.scdn.co/image/ab6761610000e5ebc63aded6f4bf4d06d1377106,0
5WUlDfRSoLAfcVSX1WnrxN,Sia,https://i.scdn.co/image/ab6761610000e5ebe8637c96a7aa2917eae3c54d,0
4IJczjB0fJ04gs4uvP0Fli,"Gym Class Heroes",https://i.scdn.co/image/ab6761610000e5ebab5c96d3a2ec6ac0f629e244,0
7Ln80lUS6He07XvHI8qqHH,"Arctic Monkeys",https://i.scdn.co/image/ab6761610000e5eb7da39dea0a72f581535fb11f,0
2jK54ZlZhTF1TxygsVeR05,Hawkwind,https://i.scdn.co/image/ab6761610000e5eb7b59f34904a85204edb79eec,0
7iWYCIyfxwVyVae6u7qJaO,"Bob Clearmountain",https://i.scdn.co/image/ab6761610000e5eb9888242ec5fd7a00b388ef54,0
6hN9F0iuULZYWXppob22Aj,"Simple Minds",https://i.scdn.co/image/ab6761610000e5eb12dc9d898b3ef6119b4c2f9e,0
42xf1iqSOZluDWJ8RW2B9H,"Skeeter Beats",https://i.scdn.co/image/ab6761610000e5eb4ac9e27070e9a7d557add83a,0
5UMQV83wwZCCvRSQCVjZw6,"Mission Of Burma",https://i.scdn.co/image/ab6772690000c46c98dec3e7cb9cf5345cf8e750,0
5XQWXnMwsvuvCPMneXUbsy,Marcianeke,https://i.scdn.co/image/ab6761610000e5eb6cefa24592a0c4eced59561e,0
0w4e7HVbqAHFPN6VkIlvhe,"Suresh Wadkar",https://i.scdn.co/image/ab6761610000e5ebedc8b6b16d41b66123c96d04,0
121Q6oslYCMBYZHhOFL1RB,"Richard Hell",https://i.scdn.co/image/f6bd627a2f8125daa5d174255a52a3d3e05695ea,0
54NqjhP2rT524Mi2GicG4K,X,https://i.scdn.co/image/ab6761610000e5ebb3d75524665cd774e0216f40,0
0lZoBs4Pzo7R89JM9lxwoT,"Duran Duran",https://i.scdn.co/image/ab6761610000e5eb47f63876040bae5c16a28832,0
5XKFrudbV4IiuE5WuTPRmT,"Stephen Sanchez",https://i.scdn.co/image/ab6761610000e5eb85ee5a7c90ec6151c497869d,0
0GByy3DcfbQwDvXGCWmzv9,Pretenders,https://i.scdn.co/image/ab6761610000e5ebe5127b3465a9065ef43a8a0a,0
77SW9BnxLY8rJ0RciFqkHh,"The Neighbourhood",https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816,0
7lkL9oVWXjPsVbLh4o1j6Y,Hemlata,https://i.scdn.co/image/ab67616d0000b27365bccb083a3cd05a48ca5ebf,0
3xvaSlT4xsyk6lY1ESOspO,Disney,https://i.scdn.co/image/ab6761610000e5ebc698d53b77db34027b00f853,0
5Xpg6PBSUOoho2lI9qLjiu,"S. Janaki",https://i.scdn.co/image/ab6772690000c46cefaf8882f562760329d1edf6,0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,https://i.scdn.co/image/adcc1cb654e89f2e404688ae0d1bbc942ce02e5d,0
4myTppRgh0rojLxx8RycOp,"Ryan Lewis",https://i.scdn.co/image/ab6761610000e5eb22a807b9b7c5d50042db2657,0
2i8ynmFv4qgRksyDlBgi6d,Wire,https://i.scdn.co/image/ab6761610000e5eb00807c5b63087591ca240643,0
4K6blSRoklNdpw4mzLxwfn,"Kumar Sanu",https://i.scdn.co/image/ab6761610000e5ebdd546aa61ed7b95b04b4d8c3,0
4DE0cYxMnEEmfKLwDkYwxb,"Erick Morillo",https://i.scdn.co/image/ab6761610000e5ebc87380d17d76097e28a1bd12,0
6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth",https://i.scdn.co/image/ab6761610000e5eb4e2e2c78de847c4d9b12d32f,0
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,https://i.scdn.co/image/ab6761610000e5eba038d7d87f8577bbb9686bd3,0
1aSxMhuvixZ8h9dK9jIDwL,"Kate Bush",https://i.scdn.co/image/ab6761610000e5eb187017724e58e78ee1f5a8e4,0
4wwYGgSpeBtvk5WX6HBqzw,"Aditya A",https://i.scdn.co/image/ab6761610000e5ebb4f196e1a08c6bfb68b4ea2d,0
6bDWAcdtVR3WHz2xtiIPUi,"Fujii Kaze",https://i.scdn.co/image/ab6761610000e5eb548445341ba5aa2ddcd35c87,0
3t5xRXzsuZmMDkQzgOX35S,"Robin Schulz",https://i.scdn.co/image/ab6761610000e5eb7886f753d19bacd490d5acca,0
2tbvDi9eXf9XXp06LupkED,"Alice Deejay",https://i.scdn.co/image/ab6761610000e5ebd862d575116d9b9644e0833d,0
6S2OmqARrzebs0tKUEyXyp,"Demi Lovato",https://i.scdn.co/image/ab6761610000e5eb6659b1cb61936bd7bcb229a2,0
25Y8kAVossqFceqPzPbI5f,Grovr,https://i.scdn.co/image/ab6761610000e5ebf56366469a788a157c1c620b,0
7r2lG8Ui6vGHAgsKlE8Hd8,"Pete Shelley",https://i.scdn.co/image/3e3847997b96a58181087edc22c45b829cf0df49,0
2y8Jo9CKhJvtfeKOsYzRdT,"Rod Stewart",https://i.scdn.co/image/ab6761610000e5eb1d3e6633d1da408fc103a9ec,0
3G3Gdm0ZRAOxLrbyjfhii5,"my bloody valentine",https://i.scdn.co/image/ab6761610000e5eb21c79e4e6e1af6af9b94d3a0,0
0nh5cRtt03SU6LhzhVC5fv,Sublahshini,https://i.scdn.co/image/ab6761610000e5ebc863caabc3006ebea673ec63,0
3TOhzLRYnkkul71yRBxIoM,"Akhil Sachdeva",https://i.scdn.co/image/ab6761610000e5ebb941c0e36b3add2f0cc0d996,0
1YnxVTLZQkk6KJI2c5sBqU,"Sid Vicious",https://i.scdn.co/image/64a5ffa0403d75cbff0da1ea4f7d9160aed5a50e,0
53DGPAJOq7aJrvYGrumUOV,Davy,https://i.scdn.co/image/ab67616d0000b27398075ec1daa67ec279e92c31,0
6nzxy2wXs6tLgzEtqOkEi2,Monica,https://i.scdn.co/image/ab6761610000e5ebfc86d71e953291fb7ae601f5,0
00FQb4jTyendYWaN8pK0wa,"Lana Del Rey",https://i.scdn.co/image/ab6761610000e5ebc5903678d3db18e271e42be0,0
49iKbKGqgn8OESkW5WduX0,"Peabo Bryson",https://i.scdn.co/image/29d1f2378dbd138b2b7fad8666ab6b547448e498,0
3fMbdgg4jU18AjLCKBhRSm,"Michael Jackson",https://i.scdn.co/image/ab6761610000e5eba2a0b9e3448c1e702de9dc90,0
0gDg7FEsF4Y1jWddJJgcn4,"The Rembrandts",https://i.scdn.co/image/ab6761610000e5eb203cbc1f8dbeac5b4993581a,0
1HBjj22wzbscIZ9sEb5dyf,"Jonas Blue",https://i.scdn.co/image/ab6761610000e5ebf79f4c1f658cfcb74baeae51,0
4UETUdF77BfyJ7fEFVztr3,"The Feelies",https://i.scdn.co/image/ab6772690000c46cd54ba8d06330f0f5e13308cb,0
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,https://i.scdn.co/image/ab6761610000e5eb9fbf7133dfc04d4cd44ccd36,0
6O74knDqdv3XaWtkII7Xjp,"Boyz II Men",https://i.scdn.co/image/c8b0d67be35852171d04d7309c2cfe1992a8a4eb,0
60d24wfXkVzDSfLS6hyCjZ,"Martin Garrix",https://i.scdn.co/image/ab6761610000e5eb66d17ee8690d2e8d94ee7387,0
5tth2a3v0sWwV1C7bApBdX,"Lil' Kim",https://i.scdn.co/image/ab6761610000e5eb44f424402a1933b745019107,0
3UvcmAOZt64oKpP95f6MMM,"Big Star",https://i.scdn.co/image/f14be5a9d0ae296706b8b46f39b4b5d8e8c34da3,0
0OS0NZnK7TGIAWx8MkWNFN,Intense,https://i.scdn.co/image/ab6761610000e5ebaa751529c118d8fed910c8d2,0
6XkjpgcEsYab502Vr1bBeW,"Grupo Frontera",https://i.scdn.co/image/ab6761610000e5eb45bf70f0efb91282d75c070d,0
3AmWjMXXtBJOmNGpUFSOAl,"Gang Of Four",https://i.scdn.co/image/ab6761610000e5ebe425a8cbd1fd88d26cc542a9,0
6XpaIBNiVzIetEPCWDvAFP,"Whitney Houston",https://i.scdn.co/image/ab6761610000e5ebcd9f60ab57585bf3b77ecc51,0
5n9bMYfz9qss2VOW89EVs2,"Bomba Estéreo",https://i.scdn.co/image/ab6761610000e5ebcc4d7c642f167846d8aa743b,0
0EOkMBYWbDnVqwfHA4zq32,"John Cooper Clarke",https://i.scdn.co/image/ab6761610000e5eb1334543aed70f73406d0bc97,0
37w38cCSGgKLdayTRjna4W,"Mazzy Star",https://i.scdn.co/image/d14e353d562d68036916c64a13912772cf7df91c,0
6jJ0s89eD6GaHleKKya26X,"Katy Perry",https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,0
4VIvfOurcf0vuLRxLkGnIG,"Bradley Cooper",https://i.scdn.co/image/ab6761610000e5eb9400a1dccee9f0df97847c0f,0
048LktY5zMnakWq7PTtFrz,CKay,https://i.scdn.co/image/ab6761610000e5eb45e556a721580ac0bc7b45bb,0
4O15NlyKLIASxsJ0PrXPfz,"Lil Uzi Vert",https://i.scdn.co/image/ab6761610000e5eb30122c0d3ead72f96bb5ee93,0
7dGJo4pcD2V6oG8kP0tJRR,Eminem,https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b,0
6WY7D3jk8zTrHtmkqqo5GI,"Maren Morris",https://i.scdn.co/image/ab6761610000e5ebf88c7e94699df538db077320,0
2jw70GZXlAI8QzWeY2bgRc,"Nelly Furtado",https://i.scdn.co/image/ab6761610000e5eb4cd5711d0422af7209cdf37a,0
3qpyErDI4i90q5EGgSRmNK,"Raghav Chaitanya",https://i.scdn.co/image/ab6761610000e5ebf16aafe18e9e1761a79eb406,0
2Q3eZMfDQgT8MhPowKFXYO,t.A.T.u.,https://i.scdn.co/image/ab6761610000e5ebc8bb15d091287d6ce663d430,0
6vWDO969PvNqNYHIOW5v0m,Beyoncé,https://i.scdn.co/image/ab6761610000e5eb676338904deb80cffb568216,0
46xBNx0j6cwY6sD9LgMTm1,"Rosa Linn",https://i.scdn.co/image/ab6761610000e5eb77cd31579fca84c5c60eb46c,0
4dJxXNwpOnZxDCuZN4MFqo,Still,https://i.scdn.co/image/ab6761610000e5eb14a5d7ef374d75c7b4d220d3,0
0uq5PttqEjj3IH1bzwcrXF,"Spice Girls",https://i.scdn.co/image/ab6761610000e5ebcf4a1dced6258416eb219e36,0
4QLlbZcntdcWpm40NooC2M,Maiyarap,https://i.scdn.co/image/ab6761610000e5ebf4f82c0349196c412d8ba9e6,0
5pPdYQPzWpb1XnsNqE6OOz,"Oscar Iván Trevíno",https://i.scdn.co/image/ab67616d0000b273fbe09d85775f2aa25bd747be,0
5JZ7CnR6gTvEMKX4g70Amv,Lauv,https://i.scdn.co/image/ab6761610000e5eb5af53f295e6c42529fbd0873,0
2r3HmBK84dHpMW5WFNdWNP,Ezu,https://i.scdn.co/image/ab6761610000e5eba5013c8cd4027324e6af43bf,0
0haZhu4fFKt0Ag94kZDiz2,"Sofía Reyes",https://i.scdn.co/image/ab6761610000e5eb1630ace4444837a538d34048,0
69GGBxA162lTqCwzJG5jLp,"The Chainsmokers",https://i.scdn.co/image/ab6761610000e5eb3c02f4fb4cc9187c488afd50,0
2WRStKp4ihGVUzlzWfv1Qt,"The Undertones",https://i.scdn.co/image/57baca04c112a6c9b316af3ee422057e227ad2c8,0
6aZyMrc4doVtZyKNilOmwu,"Colbie Caillat",https://i.scdn.co/image/ab6761610000e5eb9bc0756eb16b241111bbc72b,0
3gdbcIdNypBsYNu3iiCjtN,"The B-52's",https://i.scdn.co/image/ab6761610000e5eb85c1d77e63082caf426f6d59,0
23zg3TcAtWQy7J6upgbUnj,Usher,https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379,0
3MdG05syQeRYPPcClLaUGl,"Diana Ross",https://i.scdn.co/image/ab6761610000e5ebdb59e1c017a93648b119f0cc,0
4UWWa5dKgTLAx8mv6Ju6X1,venbee,https://i.scdn.co/image/ab6761610000e5eb8f2ec54e51de77698440a4c9,0
57vWImR43h4CaDao012Ofp,"Steve Lacy",https://i.scdn.co/image/ab6761610000e5eb09ac9d040c168d4e4f58eb42,0
5udgXJYWwK7cchnPSKqEkK,Campbell,https://i.scdn.co/image/ab6761610000e5eb3c8d3b07e8a78427d42fd3db,0
2FgHPfRprDaylrSRVf1UlN,"Thaman S",https://i.scdn.co/image/ab6761610000e5ebd8ee48716280f5ad1b1c06d7,0
2bt3I0VkmYuPvP57sxokab,"Stiff Little Fingers",https://i.scdn.co/image/6cf254e9c5726a1903b0f5d4130e70a84c5a1903,0
06HL4z0CvFAxyc27GXpf02,"Taylor Swift",https://i.scdn.co/image/ab6761610000e5eb5a00969a4698c3132a15fbb0,0
6Jrj26oAY96EEC2lqC6fua,Squeeze,https://i.scdn.co/image/ab6761610000e5ebca2593dd5b5fb2ceb020091e,0
5FVBduYaeVBb6JIghza7v6,"Santhosh Narayanan",https://i.scdn.co/image/ab6761610000e5eba52538772891f66547e1ebc3,0
3gMaNLQm7D9MornNILzdSl,"Lionel Richie",https://i.scdn.co/image/ab6761610000e5eb002684808eb17d8b3645b57c,0
61J0BktHv7PuP3tjTPYXSX,"Eros Ramazzotti",https://i.scdn.co/image/ab6761610000e5eb5055007c804f1a0512dd0870,0
1cZQSpDsxgKIX2yW5OR9Ot,"Lennon Stella",https://i.scdn.co/image/ab6761610000e5ebd28e3bcc85f25f2814aa3830,0
4qmHkMxr6pTWh5Zo74odpH,"Elvis Costello & The Attractions",https://i.scdn.co/image/ab67616d0000b273c39aa62b10cea6cd2c2c1ed8,0
3Ri4H12KFyu98LMjSoij5V,"Bad Omens",https://i.scdn.co/image/ab6761610000e5eb1ffa2e19b87dceb11074b564,0
3atMq790wQ7IqjeSO0HFeP,Bayaan,https://i.scdn.co/image/ab6761610000e5eb9238a2f9ac620e8ce9c5fa87,0
4wWQkHhmUNlXvhbHRUSqZW,"The Vaselines",https://i.scdn.co/image/ab6772690000c46c5dae35d84770d8647c853cae,0
4d3yvTptO48nOYTPBcPFZC,Eve,https://i.scdn.co/image/ab6761610000e5eb62126e55ddfe25a907535f3c,0
3sXwEUqxSzb11VpuFa5cvJ,"Stacey Ryan",https://i.scdn.co/image/ab6761610000e5eb17d2e53c0de94ace41b8896f,0
4iA6bUhiZyvRKJf4FNVX39,"Vijay Prakash",https://i.scdn.co/image/ab6761610000e5ebdd9861f139278c57ca97f0be,0
4tZwfgrHOc3mvqYlEYSvVi,"Daft Punk",https://i.scdn.co/image/ab6761610000e5eb96d66c60658005885d1135ce,0
3iUjRVvYCsMfz7tuAQtBDI,Ultravox,https://i.scdn.co/image/0ff6575a23e3ed3e280317dd0c71e39f505726a4,0
0C8ZW7ezQVs4URX5aX7Kqx,"Selena Gomez",https://i.scdn.co/image/ab6761610000e5eba5205abffd84341e5bace828,0
4VMYDCV2IEDYJArk749S6m,"Daddy Yankee",https://i.scdn.co/image/ab6761610000e5eb7f9b2f828db40b35a81cba49,0
1HGMG8RHvcu1mfdM9MeTek,"Sadhana Sargam",https://i.scdn.co/image/ab6761610000e5eb5bff80a5700274b3de628f8a,0
0dmPX6ovclgOy8WWJaFEUU,Kraftwerk,https://i.scdn.co/image/ab6761610000e5ebc46999e5afaf35c91cbe652b,0
0RUEHcBiENFEqxgicqS2ig,"The Stranglers",https://i.scdn.co/image/ab6761610000e5eb68403a9e79bf84b604b7155c,0
5IH6FPUwQTxPSXurCrcIov,"Alec Benjamin",https://i.scdn.co/image/ab6761610000e5eb72c4ca30476ce87954961a10,0
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,https://i.scdn.co/image/ab6761610000e5eb77bf00f67e21f514dc44c485,0
4SpbR6yFEvexJuaBpgAU5p,"LE SSERAFIM",https://i.scdn.co/image/ab6761610000e5ebfb6c0b7b6918dca92be0ed75,0
1Bo8Afb2Qbjs4x6kJHyjle,Gigamesh,https://i.scdn.co/image/ab6761610000e5ebf6b6a307a4fdd6b5a8200900,0
70MMkLXtue3Edj3RJhJkYp,"Public Image Ltd.",https://i.scdn.co/image/095a58d679599309cf7f8ff3549ba16d26ef17c8,0
1uNFoZAHBGtllmzznpCI3s,"Justin Bieber",https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36,0
0bRPtPZQkWHeG7MGk9eWlh,Romy,https://i.scdn.co/image/ab6761610000e5ebcae2fddcf250a6a8308ea7ee,0
4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",https://i.scdn.co/image/ab6761610000e5eb9a1fa03af692c41b21cd75bb,0
0O0lrN34wrcuBenkqlEDZe,"The Psychedelic Furs",https://i.scdn.co/image/ab6761610000e5ebf7b8a47f7dec7e1745f6d640,0
4TLCPR1sMYoNU1jA7O4uww,D.O.E.,https://i.scdn.co/image/ab6761610000e5eb0f2cbfde7012863ca5904c1b,0
4e0nWw2r4BoQSKPQ2zpU13,"Ray Dalton",https://i.scdn.co/image/ab6761610000e5eb523e6b0c6d68eb7175dc5c6c,0
3AQRLZ9PuTAozP28Skbq8V,"The Script",https://i.scdn.co/image/ab6761610000e5ebf01bf904b446e4a043acb867,0
1RhOh9I75vVWEDmzRVkRUz,"Ms Krazie",https://i.scdn.co/image/ab6761610000e5eb822a99608ddb626a525e4e55,0
4olE3I5QU0dvSR7LIpqTXc,WATT,https://i.scdn.co/image/ab6761610000e5eb0bd101b7d708edeb1c915452,0
66CXWjxzNUsdJxJ2JdwvnR,"Ariana Grande",https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952,0
2C9n4tQgNLhHPhSCmdsQnk,"David Archuleta",https://i.scdn.co/image/ab6761610000e5eb9b3a3f827bf30c0d1f10198c,0
05dG9pMLRWenxzvSmefE6U,MixSingh,https://i.scdn.co/image/ab6761610000e5ebffda2faaa80aee53dc9dbb47,0
0CEK8AzyeD5ZUdUloB6yQV,CADE,https://i.scdn.co/image/ab6761610000e5eba55457693e47222560978ee2,0
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,https://i.scdn.co/image/ab6761610000e5eb9415df28058107b5d54f9fad,0
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,https://i.scdn.co/image/ab6761610000e5ebd7bb678bef6d2f26110cae49,0
6dYrdRlNZSKaVxYg5IrvCH,"The KLF",https://i.scdn.co/image/ab6761610000e5eba950aa62d0feee6eaebe17d6,0
21owPh4qENmViXFjVkvJdd,eyeroze,https://i.scdn.co/image/ab6761610000e5eb797d2cb9b2402e407a206655,0
1URnnhqYAYcrqrcwql10ft,"21 Savage",https://i.scdn.co/image/ab6761610000e5ebe01decbaa565f3feaaade6a9,0
3hXocXy7cs7SZ1JLZUgKBp,"MC MENOR SG",https://i.scdn.co/image/ab6761610000e5eb01e84c4a977cb70c85688c0d,0
5r3wPya2PpeTTsXsGhQU8O,Shubh,https://i.scdn.co/image/ab6761610000e5ebcd654d1f1102e2afeeac58c9,0
7pWXlTjky0KXWgbdZi9ebq,Kalyanji-Anandji,https://i.scdn.co/image/ab67616d0000b273136f87f65afc5f0520b90b1b,0
4qwGe91Bz9K2T8jXTZ815W,"Janet Jackson",https://i.scdn.co/image/ab6761610000e5eb68ab782284f90f0685619bb7,0
4PULA4EFzYTrxYvOVlwpiQ,"Sidhu Moose Wala",https://i.scdn.co/image/ab6761610000e5eb65d54c88ab4c1abf204b360f,0
